ProviderID,Name,Address,City,State,Zipcode,County,Type,PatientVolume,Rating,Emergency Department Volume (EDV),LeftBeforeBeingSeen,Percent_LeftBeforeBeingSeen,DoortoDiagnosis,Time_DoortoDiagnosis,Time_DoortoAdmittedtoHospital,Time_DoortoDischarge,Percent_StrokeCTScanwithin45mins ,Time_HeartAttackECG,Time_BrokenBonesPainMedication
280040,METHODIST HOSPITAL,8303 DODGE ST,OMAHA,NE,68114,"DOUGLAS COUNTY, NE",Non-Profit,Medium,2,Medium,1 Percent to 4 Percent,2,Some Delay,26,200,140,,3,65
280060,CHI HEALTH CREIGHTON UNIVERSITY MEDICAL CENTER - B,7500 MERCY RD,OMAHA,NE,68124,"DOUGLAS COUNTY, NE",Non-Profit,High,4,High,Zero Percent,0,No Delay,16,219,115,,,46
280061,REGIONAL WEST MEDICAL CENTER,4021 AVE B,SCOTTSBLUFF,NE,69361,"SCOTTS BLUFF COUNTY, NE",Non-Profit,Low,2,Low,1 Percent to 4 Percent,3,Some Delay,27,274,170,,3,18
280065,GREAT PLAINS HEALTH,601 WEST LEOTA ST,NORTH PLATTE,NE,69101,"LINCOLN COUNTY, NE",Non-Profit,Low,3,Low,1 Percent to 4 Percent,1,No Delay,12,238,136,,10,31
280077,FREMONT HEALTH MEDICAL CENTER,450 EAST 23RD ST,FREMONT,NE,68025,"DODGE COUNTY, NE",Government,Low,3,Low,Zero Percent,0,No Delay,0,212,102,,11,32
280081,CHI HEALTH IMMANUEL,6901 NORTH 72ND ST,OMAHA,NE,68122,"DOUGLAS COUNTY, NE",Non-Profit,Medium,3,Medium,1 Percent to 4 Percent,1,No Delay,19,232,129,,,58
280105,CHI HEALTH MIDLANDS,11111 SOUTH 84TH ST,PAPILLION,NE,68046,"SARPY COUNTY, NE",Non-Profit,Low,4,Low,Zero Percent,0,No Delay,15,187,114,77,4,37
280111,COLUMBUS COMMUNITY HOSPITAL,4600 38TH ST,COLUMBUS,NE,68601,"PLATTE COUNTY, NE",Non-Profit,Low,4,Low,Zero Percent,0,No Delay,17,184,100,82,8,43
280125,FAITH REGIONAL HEALTH SERVICES,2700 WEST NORFOLK AVE,NORFOLK,NE,68701,"MADISON COUNTY, NE",Non-Profit,Low,3,Low,Zero Percent,0,No Delay,16,162,112,,,32
280127,LINCOLN SURGICAL HOSPITAL,"1710 SOUTH 70TH ST, SUITE 200",LINCOLN,NE,68506,"LANCASTER COUNTY, NE",For-Profit,,,,,,,,,,,,
280128,CHI HEALTH NEBRASKA HEART,7500 SOUTH 91ST ST,LINCOLN,NE,68526,"LANCASTER COUNTY, NE",Non-Profit,,5,,,,,,,,,,
280129,NEBRASKA ORTHOPAEDIC HOSPITAL,2808 SOUTH 143RD PLZ,OMAHA,NE,68144,"DOUGLAS COUNTY, NE",Other,Low,,Low,Zero Percent,0,No Delay,17,,79,,4,28
280130,CHI HEALTH LAKESIDE,16901 LAKESIDE HILLS CT,OMAHA,NE,68130,"DOUGLAS COUNTY, NE",Non-Profit,Medium,2,Medium,Zero Percent,0,No Delay,17,198,135,91,,46
280131,MIDWEST SURGICAL HOSPITAL LLC,7915 FARNAM DRIVE,OMAHA,NE,68114,"DOUGLAS COUNTY, NE",Other,,,,,,,,,,,,
280132,BELLEVUE MEDICAL CENTER,2500 BELLEVUE MEDICAL CENTER DR,BELLEVUE,NE,68123,"SARPY COUNTY, NE",For-Profit,Medium,2,Medium,1 Percent to 4 Percent,1,Some Delay,20,230,132,100,6,47
280133,"NEBRASKA SPINE HOSPITAL, LLC","P O BOX 34400, 6901 NORTH 72ND ST, STE 20300",OMAHA,NE,68122,"DOUGLAS COUNTY, NE",For-Profit,,,,,,,,,,,,
280134,KEARNEY REGIONAL MEDICAL CENTER,804 22ND AVENUE,KEARNEY,NE,68845,"BUFFALO COUNTY, NE",For-Profit,Low,3,Low,1 Percent to 4 Percent,2,No Delay,9,190,126,,,22
281300,HARLAN COUNTY HEALTH SYSTEM,"P O BOX 836, 717 NORTH BROWN ST",ALMA,NE,68920,"HARLAN COUNTY, NE",Non-Profit,Low,,Low,5 Percent or More,7,No Delay,13,,80,,,61
281301,FILLMORE COUNTY HOSPITAL,"P O BOX 193, 1900 F STREET",GENEVA,NE,68361,"FILLMORE COUNTY, NE",Government,Low,4,Low,1 Percent to 4 Percent,1,No Delay,8,,76,,6,16
281302,PAWNEE COUNTY MEMORIAL HOSPITAL,"P O BOX 433, 600 I ST",PAWNEE CITY,NE,68420,"PAWNEE COUNTY, NE",Government,Low,,Low,Zero Percent,0,No Delay,10,,115,,,48
281303,NIOBRARA VALLEY HOSPITAL,"P O BOX 118, 401 SOUTH 5TH STREET",LYNCH,NE,68746,"BOYD COUNTY, NE",Non-Profit,,,,,,No Delay,12,,67,,,
281304,THAYER COUNTY HEALTH SERVICES,120 PARK AVE,HEBRON,NE,68370,"THAYER COUNTY, NE",Government,,3,,,,No Delay,14,99,85,,3,48
281305,KIMBALL HEALTH SERVICES,505 SOUTH BURG ST,KIMBALL,NE,69145,"KIMBALL COUNTY, NE",Government,,,,,,No Delay,14,,88,,,
281306,KEARNEY COUNTY HEALTH SERVICES HOSPITAL,727 EAST 1ST ST,MINDEN,NE,68959,"KEARNEY COUNTY, NE",Government,Low,,Low,Zero Percent,0,No Delay,11,,90,,8,
281307,SAUNDERS MEDICAL CENTER,1760 COUNTY RD J,WAHOO,NE,68066,"SAUNDERS COUNTY, NE",Government,Low,,Low,Zero Percent,0,No Delay,15,157,99,,6,38
281308,HENDERSON HEALTH CARE SERVICES,1621 FRONT STREET,HENDERSON,NE,68371,"YORK COUNTY, NE",Non-Profit,Low,,Low,Zero Percent,0,No Delay,10,,72,,,
281309,COMMUNITY MEMORIAL HOSPITAL,"P O BOX N, 1579 MIDLAND ST",SYRACUSE,NE,68446,"OTOE COUNTY, NE",Government,Low,,Low,Zero Percent,0,No Delay,14,173,126,,6,38
281310,REGIONAL WEST GARDEN COUNTY HOSPITAL,1100 WEST 2ND ST,OSHKOSH,NE,69154,"GARDEN COUNTY, NE",Non-Profit,,,,,,Some Delay,20,,86,,,
281311,FRANKLIN COUNTY MEMORIAL HOSPITAL,1406 Q ST,FRANKLIN,NE,68939,"FRANKLIN COUNTY, NE",Government,,,,,,No Delay,11,,74,,,
281312,GENOA COMMUNITY HOSPITAL,"P O BOX 310, 706 EWING AVE",GENOA,NE,68640,"NANCE COUNTY, NE",Government,,,,,,No Delay,8,,63,,,
281313,GOTHENBURG MEMORIAL HOSPITAL,910 20TH ST,GOTHENBURG,NE,69138,"DAWSON COUNTY, NE",Government,Low,,Low,Zero Percent,0,No Delay,18,,75,,9,62
281314,ANNIE JEFFREY MEMORIAL COUNTY HEALTH CENTER,"P O BOX 428, 531 BEEBE ST",OSCEOLA,NE,68651,"POLK COUNTY, NE",Government,Low,,Low,1 Percent to 4 Percent,1,No Delay,18,,72,,,30
281315,BRODSTONE MEMORIAL HOSP,"P O BOX 187, 520 EAST 10TH ST",SUPERIOR,NE,68978,"NUCKOLLS COUNTY, NE",Non-Profit,Low,4,Low,1 Percent to 4 Percent,2,No Delay,18,,76,,,44
281316,WEBSTER COUNTY COMMUNITY HOSPITAL,"P O BOX 465, 621 N FRANKLIN ST",RED CLOUD,NE,68970,"WEBSTER COUNTY, NE",Government,Low,,Low,Zero Percent,0,No Delay,13,86,85,,,41
281318,MORRILL COUNTY COMMUNITY HOSPITAL,1313 S STREET,BRIDGEPORT,NE,69336,"MORRILL COUNTY, NE",Government,,,,,,Some Delay,24,,124,,,
281319,JEFFERSON COMMUNITY HEALTH CENTER,"P O BOX 277, 2200 H ST",FAIRBURY,NE,68352,"JEFFERSON COUNTY, NE",Non-Profit,Low,4,Low,Zero Percent,0,No Delay,17,,60,,6,45
281320,MEMORIAL HOSPITAL,1423 SEVENTH ST,AURORA,NE,68818,"HAMILTON COUNTY, NE",Non-Profit,Low,3,Low,Zero Percent,0,Some Delay,20,,92,,4,46
281321,OAKLAND MERCY HOSPITAL,601 EAST SECOND ST,OAKLAND,NE,68045,"BURT COUNTY, NE",Non-Profit,Low,,Low,1 Percent to 4 Percent,1,No Delay,15,,90,,8,47
281322,ST FRANCIS MEMORIAL HOSPITAL,430 NORTH MONITOR ST,WEST POINT,NE,68788,"CUMING COUNTY, NE",Non-Profit,Low,4,Low,Zero Percent,0,Some Delay,20,,96,,4,54
281323,CHI HEALTH SCHUYLER,104 WEST 17TH ST,SCHUYLER,NE,68661,"COLFAX COUNTY, NE",Non-Profit,Low,,Low,1 Percent to 4 Percent,1,No Delay,16,168,115,,10,39
281324,NEMAHA COUNTY HOSPITAL,2022  13TH ST,AUBURN,NE,68305,"NEMAHA COUNTY, NE",Government,,4,,,,No Delay,16,,106,,12,
281325,BROWN COUNTY HOSPITAL,945 EAST ZERO ST,AINSWORTH,NE,69210,"BROWN COUNTY, NE",Government,,,,,,Some Delay,20,,86,,,
281326,ANTELOPE MEMORIAL HOSPITAL,"P O BOX 229, 102 WEST 9TH ST",NELIGH,NE,68756,"ANTELOPE COUNTY, NE",Non-Profit,Low,3,Low,Zero Percent,0,Some Delay,21,,96,,,34
281327,COZAD COMMUNITY HOSPITAL,"P O BOX 108, 300 EAST 12TH ST",COZAD,NE,69130,"DAWSON COUNTY, NE",Government,Low,4,Low,Zero Percent,0,No Delay,0,,74,,,55
281328,MERRICK MEDICAL CENTER,1715  26TH ST,CENTRAL CITY,NE,68826,"MERRICK COUNTY, NE",Government,Low,4,Low,Zero Percent,0,No Delay,8,,80,,6,28
281329,AVERA ST ANTHONY'S HOSPITAL,300 NORTH 2ND ST,O' NEILL,NE,68763,"HOLT COUNTY, NE",Non-Profit,Low,3,Low,Zero Percent,0,Some Delay,23,,98,,9,47
281330,WARREN MEMORIAL HOSPITAL,905 SECOND ST,FRIEND,NE,68359,"SALINE COUNTY, NE",Government,,,,,,No Delay,13,,83,,,
281331,AVERA CREIGHTON HOSPITAL,"P O BOX 186, 1503 MAIN ST",CREIGHTON,NE,68729,"KNOX COUNTY, NE",Non-Profit,,,,,,No Delay,19,,96,,,
281332,BUTLER COUNTY HEALTH CARE CENTER,372 SOUTH 9TH ST,DAVID CITY,NE,68632,"BUTLER COUNTY, NE",Government,Low,4,Low,Zero Percent,0,Some Delay,23,,78,,3,44
281333,ROCK COUNTY HOSPITAL,102 EAST SOUTH STREET,BASSETT,NE,68714,"ROCK COUNTY, NE",Government,,,,,,,,,,,,
281334,BOONE COUNTY HEALTH CENTER,"P O BOX 151, 723 WEST FAIRVIEW ST",ALBION,NE,68620,"BOONE COUNTY, NE",Government,Low,4,Low,Zero Percent,0,Some Delay,24,,90,,10,36
281335,CALLAWAY DISTRICT HOSPITAL,"P O BOX 100, 211 E KIMBALL",CALLAWAY,NE,68825,"CUSTER COUNTY, NE",Government,Low,,Low,Zero Percent,0,No Delay,14,,76,,,
281336,YORK GENERAL HOSPITAL,2222 LINCOLN AVE,YORK,NE,68467,"YORK COUNTY, NE",Non-Profit,,4,,,,No Delay,19,,66,,8,36
281338,HOWARD COUNTY MEDICAL CENTER,"P O BOX 406, 1113 SHERMAN ST",ST PAUL,NE,68873,"HOWARD COUNTY, NE",Non-Profit,Low,4,Low,Zero Percent,0,No Delay,11,,87,,8,19
281339,MEMORIAL HEALTH CARE SYSTEMS,300 NORTH COLUMBIA AVE,SEWARD,NE,68434,"SEWARD COUNTY, NE",Non-Profit,,4,,,,Some Delay,27,,137,,6,40
281340,DUNDY COUNTY HOSPITAL,"P O BOX 626, 1313 NORTH CHEYENNE ST",BENKELMAN,NE,69021,"DUNDY COUNTY, NE",Government,Low,,Low,Zero Percent,0,No Delay,15,,95,,,
281341,CHADRON COMMUNITY HOSPITAL CORP,825 CENTENNIAL DRIVE,CHADRON,NE,69337,"DAWES COUNTY, NE",Non-Profit,Low,4,Low,Zero Percent,0,Some Delay,20,,93,,,60
281342,CHI HEALTH ST MARY'S,1301 GRUNDMAN BLVD,NEBRASKA CITY,NE,68410,"OTOE COUNTY, NE",Non-Profit,Low,3,Low,Zero Percent,0,No Delay,11,161,80,,8,30
281343,WEST HOLT MEMORIAL HOSPITAL,406 W NEELY ST,ATKINSON,NE,68713,"HOLT COUNTY, NE",Non-Profit,,,,,,No Delay,19,,93,,,
281344,CHERRY COUNTY HOSPITAL,"P O BOX 410, 510 NORTH GREEN ST",VALENTINE,NE,69201,"CHERRY COUNTY, NE",Government,,4,,,,No Delay,17,,85,,10,33
281345,PROVIDENCE MEDICAL CENTER,1200 PROVIDENCE RD,WAYNE,NE,68787,"WAYNE COUNTY, NE",Non-Profit,Low,3,Low,Zero Percent,0,Some Delay,22,,105,,3,34
281346,CHI HEALTH PLAINVIEW,"P O BOX 489, 704 NORTH THIRD ST",PLAINVIEW,NE,68769,"PIERCE COUNTY, NE",Non-Profit,Low,,Low,Zero Percent,0,No Delay,16,84,70,,,
281347,OSMOND GENERAL HOSPITAL,"P O BOX 429, 402 NORTH MAPLE ST",OSMOND,NE,68765,"PIERCE COUNTY, NE",Non-Profit,Low,,Low,Zero Percent,0,Some Delay,21,,99,,,
281348,TRI VALLEY HEALTH SYSTEM,1305 WEST HIGHWAY 6/34,CAMBRIDGE,NE,69022,"FURNAS COUNTY, NE",Non-Profit,,,,,,No Delay,15,,90,,,72
281349,PENDER COMMUNITY HOSPITAL,"P O BOX 100, 100 HOSPITAL DRIVE",PENDER,NE,68047,"THURSTON COUNTY, NE",Government,,,,,,Some Delay,24,,84,,,30
281350,JOHNSON COUNTY HOSPITAL,202 HIGH ST,TECUMSEH,NE,68450,"JOHNSON COUNTY, NE",Government,Low,,Low,Zero Percent,0,No Delay,16,,92,,,32
281351,CHASE COUNTY COMMUNITY HOSPITAL,"P O BOX 819, 600 W 12TH ST",IMPERIAL,NE,69033,"CHASE COUNTY, NE",Government,,,,,,No Delay,18,,71,,10,71
281352,"COMMUNITY MEDICAL CENTER, INC","P O BOX 399, 3307 BARADA ST",FALLS CITY,NE,68355,"RICHARDSON COUNTY, NE",Non-Profit,Low,4,Low,Zero Percent,0,No Delay,9,,83,,1,36
281353,VALLEY COUNTY HEALTH SYSTEM,2707 L STREET,ORD,NE,68862,"VALLEY COUNTY, NE",Government,,3,,,,No Delay,11,,124,,4,23
281354,CRETE AREA MEDICAL CENTER,"P O BOX 220, 2910 BETTEN DR",CRETE,NE,68333,"SALINE COUNTY, NE",Non-Profit,Low,4,Low,Zero Percent,0,No Delay,13,,89,,6,36
281355,OGALLALA COMMUNITY HOSPITAL,2601 NORTH SPRUCE ST,OGALLALA,NE,69153,"KEITH COUNTY, NE",Government,Low,3,Low,Zero Percent,0,,,191,,,,
281356,PERKINS COUNTY HEALTH SERVICES,900 LINCOLN AVE,GRANT,NE,69140,"PERKINS COUNTY, NE",Government,,,,,,No Delay,18,,85,,,
281357,SIDNEY REGIONAL MEDICAL CENTER,1000 POLE CREEK CROSSING,SIDNEY,NE,69162,"CHEYENNE COUNTY, NE",Non-Profit,,3,,,,No Delay,0,,110,,,35
281358,GORDON MEMORIAL HOSPITAL DISTRICT,300 EAST 8TH ST,GORDON,NE,69343,"SHERIDAN COUNTY, NE",Government,Low,,Low,Zero Percent,0,No Delay,12,,85,,,52
281359,MEMORIAL COMMUNITY HOSPITAL MCH & HEALTH SYSTEM,810 NORTH 22ND ST,BLAIR,NE,68008,"WASHINGTON COUNTY, NE",Non-Profit,Low,4,Low,Zero Percent,0,No Delay,13,187,90,,5,39
281360,BOX BUTTE GENERAL HOSPITAL,"P O BOX 810, 2101 BOX BUTTE AVE",ALLIANCE,NE,69301,"BOX BUTTE COUNTY, NE",Government,,4,,,,Some Delay,25,,108,,16,50
281361,LEXINGTON REGIONAL HEALTH CENTER,"P O BOX 980, 1201 NORTH ERIE ST",LEXINGTON,NE,68850,"DAWSON COUNTY, NE",Government,,,,,,No Delay,17,,101,,5,44
281362,PHELPS MEMORIAL HEALTH CENTER,1215 TIBBALS ST,HOLDREGE,NE,68949,"PHELPS COUNTY, NE",Non-Profit,,4,,,,No Delay,5,,104,,7,36
281363,COMMUNITY HOSPITAL,"P O BOX 1328, 1301 EAST H ST",MCCOOK,NE,69001,"RED WILLOW COUNTY, NE",Non-Profit,Low,4,Low,Zero Percent,0,No Delay,15,148,104,,5,39
281364,"BEATRICE COMMUNITY HOSPITAL & HEALTH CENTER, INC","P O BOX 278, 4800 HOSPITAL PARKWAY",BEATRICE,NE,68310,"GAGE COUNTY, NE",Non-Profit,,5,,,,Some Delay,21,217,108,,9,40
281365,JENNIE M MELHAM MEMORIAL MEDICAL CENTER,145 MEMORIAL DRIVE,BROKEN BOW,NE,68822,"CUSTER COUNTY, NE",Non-Profit,Low,3,Low,1 Percent to 4 Percent,1,No Delay,10,,89,,6,36
283300,BOYS TOWN NATIONAL RESEARCH HOSPITAL,555 NORTH 30TH ST,OMAHA,NE,68131,"DOUGLAS COUNTY, NE",Non-Profit,,,,,,,,,,,,
283301,CHILDREN'S HOSPITAL & MEDICAL CENTER,8200 DODGE ST,OMAHA,NE,68114,"DOUGLAS COUNTY, NE",Non-Profit,,,,,,,,,,,,
290001,RENOWN REGIONAL MEDICAL CENTER,1155 MILL STREET,RENO,NV,89502,"WASHOE COUNTY, NV",Non-Profit,Very High,1,Very High,1 Percent to 4 Percent,2,Delayed,43,348,186,,,50
290003,SUNRISE HOSPITAL AND MEDICAL CENTER,3186 S MARYLAND PKWY,LAS VEGAS,NV,89109,"CLARK COUNTY, NV",For-Profit,Very High,1,Very High,1 Percent to 4 Percent,1,No Delay,5,354,171,,,26
290005,NORTH VISTA HOSPITAL,1409 EAST LAKE MEAD BLVD,NORTH LAS VEGAS,NV,89030,"CLARK COUNTY, NV",Non-Profit,High,2,High,1 Percent to 4 Percent,1,No Delay,5,308,128,,15,52
290007,UNIVERSITY MEDICAL CENTER,1800 W CHARLESTON BLVD,LAS VEGAS,NV,89102,"CLARK COUNTY, NV",Government,Very High,1,Very High,1 Percent to 4 Percent,1,Delayed,47,452,179,,,28
290008,NORTHEASTERN NEVADA REGIONAL HOSPITAL,2001 ERRECART BLVD,ELKO,NV,89801,"ELKO COUNTY, NV",Non-Profit,Medium,3,Medium,1 Percent to 4 Percent,2,No Delay,17,266,162,42,8,50
290009,SAINT MARY'S REGIONAL MEDICAL CENTER,235 W 6TH ST,RENO,NV,89503,"WASHOE COUNTY, NV",Non-Profit,Very High,4,Very High,1 Percent to 4 Percent,2,No Delay,19,263,154,,,58
290012,ST ROSE DOMINICAN HOSPITALS - ROSE DE LIMA CAMPUS,102 E LAKE MEAD DR,HENDERSON,NV,89015,"CLARK COUNTY, NV",Non-Profit,High,2,High,Zero Percent,0,No Delay,10,427,152,46,9,38
290019,CARSON TAHOE REGIONAL MEDICAL CENTER,1600 MEDICAL PARKWAY,CARSON CITY,NV,89703,"CARSON CITY COUNTY, NV",Non-Profit,Medium,3,Medium,1 Percent to 4 Percent,2,Some Delay,21,307,173,83,,40
290021,VALLEY HOSPITAL MEDICAL CENTER,620 SHADOW LANE,LAS VEGAS,NV,89106,"CLARK COUNTY, NV",For-Profit,High,1,High,1 Percent to 4 Percent,1,Some Delay,24,444,197,,,73
290022,DESERT SPRINGS HOSPITAL,2075 EAST FLAMINGO ROAD,LAS VEGAS,NV,89119,"CLARK COUNTY, NV",For-Profit,High,1,High,1 Percent to 4 Percent,1,Some Delay,27,506,197,80,9,75
290032,NORTHERN NEVADA MEDICAL CENTER,2375 PRATER WAY,SPARKS,NV,89434,"WASHOE COUNTY, NV",For-Profit,Medium,1,Medium,1 Percent to 4 Percent,1,Some Delay,22,215,128,,,52
290039,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,"CLARK COUNTY, NV",For-Profit,Very High,2,Very High,1 Percent to 4 Percent,1,No Delay,6,370,161,67,,26
290041,SUMMERLIN HOSPITAL MEDICAL CENTER,657 TOWN CENTER DRIVE,LAS VEGAS,NV,89144,"CLARK COUNTY, NV",For-Profit,High,1,High,1 Percent to 4 Percent,1,Some Delay,30,358,184,73,,43
290042,HARMON HOSPITAL,2170 EAST HARMON AVENUE,LAS VEGAS,NV,89119,"CLARK COUNTY, NV",Non-Profit,,,,,,,,,,,,
290045,ST ROSE DOMINICAN HOSPITALS - SIENA CAMPUS,3001 ST ROSE PARKWAY,HENDERSON,NV,89052,"CLARK COUNTY, NV",Non-Profit,Very High,1,Very High,Zero Percent,0,No Delay,9,454,176,60,7,36
290046,SPRING VALLEY HOSPITAL MEDICAL CENTER,5400 SOUTH RAINBOW BLVD,LAS VEGAS,NV,89118,"CLARK COUNTY, NV",For-Profit,High,1,High,Zero Percent,0,Some Delay,21,436,194,,,69
290047,SOUTHERN HILLS HOSPITAL AND MEDICAL CENTER,9300 WEST SUNSET RD,LAS VEGAS,NV,89148,"CLARK COUNTY, NV",Non-Profit,Medium,2,Medium,1 Percent to 4 Percent,1,No Delay,5,237,128,,8,30
290049,RENOWN SOUTH MEADOWS MEDICAL CENTER,10101 DOUBLE R BLVD,RENO,NV,89521,"CARSON CITY COUNTY, NV",Non-Profit,Medium,2,Medium,1 Percent to 4 Percent,2,Some Delay,32,262,160,,4,57
290053,ST ROSE DOMINICAN HOSPITALS - SAN MARTIN CAMPUS,8280 W WARM SPRINGS ROAD,LAS VEGAS,NV,89113,"CLARK COUNTY, NV",Non-Profit,Medium,1,Medium,Zero Percent,0,No Delay,6,328,152,,10,28
290054,CENTENNIAL HILLS HOSPITAL MEDICAL CENTER,6900 N DURANGO DR,LAS VEGAS,NV,89149,"CLARK COUNTY, NV",For-Profit,High,1,High,1 Percent to 4 Percent,1,Some Delay,24,342,179,70,18,65
290056,MOUNTAIN'S EDGE HOSPITAL,8656 WEST PATRICK LANE,LAS VEGAS,NV,89148,"CLARK COUNTY, NV",Non-Profit,,,,,,,,,,,,
290057,HENDERSON HOSPITAL,1050 WEST GALLERIA DRIVE,HENDERSON,NV,89011,"CLARK COUNTY, NV",For-Profit,Low,,Low,Zero Percent,0,No Delay,19,338,158,,,51
291300,MOUNT GRANT GENERAL HOSPITAL,FIRST AND A STREETS,HAWTHORNE,NV,89415,"MINERAL COUNTY, NV",Government,Low,2,Low,1 Percent to 4 Percent,1,No Delay,9,122,114,,23,67
291301,INCLINE VILLAGE HEALTH CENTER,880 ALDER STREET,INCLINE VILLAGE,NV,89451,"WASHOE COUNTY, NV",Government,Low,,Low,Zero Percent,0,No Delay,13,,71,,,
291302,WILLIAM BEE RIRIE HOSPITAL,1500 AVENUE H,ELY,NV,89301,"WHITE PINE COUNTY, NV",Government,,,,,,,,,,,25,
291303,BATTLE MOUNTAIN GENERAL HOSPITAL,535 SOUTH HUMBOLDT STREET,BATTE MTN,NV,89820,"LANDER COUNTY, NV",Government,,,,,,,,,,,,
291304,PERSHING GENERAL HOSPITAL,855 6TH STREET/PO BOX 661,LOVELOCK,NV,89419,"PERSHING COUNTY, NV",Government,Low,,Low,Zero Percent,0,Some Delay,22,,92,,,
291306,CARSON VALLEY MEDICAL CENTER,1107 HIGHWAY 395,GARDNERVILLE,NV,89410,"DOUGLAS COUNTY, NV",Non-Profit,Low,3,Low,Zero Percent,0,No Delay,14,,113,,14,45
291307,MESA VIEW REGIONAL HOSPITAL,1299 BERTHA HOWE AVENUE,MESQUITE,NV,89027,"CLARK COUNTY, NV",For-Profit,Low,4,Low,1 Percent to 4 Percent,1,No Delay,7,222,121,,8,49
291308,HUMBOLDT GENERAL HOSPITAL,118 EAST HASKELL STREET,WINNEMUCCA,NV,89445,"HUMBOLDT COUNTY, NV",Government,,3,,,,Some Delay,30,262,115,,,70
291309,BOULDER CITY HOSPITAL,901 ADAMS BLVD,BOULDER CITY,NV,89005,"CLARK COUNTY, NV",Non-Profit,Low,2,Low,Zero Percent,0,Some Delay,21,202,105,,,
291311,DESERT VIEW HOSPITAL,360 SOUTH LOLA LANE,PAHRUMP,NV,89048,"NYE COUNTY, NV",For-Profit,Low,4,Low,1 Percent to 4 Percent,1,,,,,,,
291312,GROVER C DILS MEDICAL CENTER,"700 N SPRING ST, BOX 1010-C-ADM BLDG",CALIENTE,NV,89008,"LINCOLN COUNTY, NV",Government,,,,,,,,,,,,
291313,BANNER CHURCHILL COMMUNITY HOSPITAL,801 EAST WILLIAMS AVENUE,FALLON,NV,89406,"CHURCHILL COUNTY, NV",Non-Profit,,,,,,,,193,,,,
291314,SOUTH LYON MEDICAL CENTER,213 S WHITACRE/PO BOX 940,YERINGTON,NV,89447,"LYON COUNTY, NV",Government,,,,,,,,,,,,
300001,CONCORD HOSPITAL,250 PLEASANT ST,CONCORD,NH,3301,"MERRIMACK COUNTY, NH",Non-Profit,High,4,High,1 Percent to 4 Percent,2,Delayed,45,330,189,86,,63
300003,MARY HITCHCOCK MEMORIAL HOSPITAL,1 MEDICAL CENTER DRIVE,LEBANON,NH,3756,"GRAFTON COUNTY, NH",Non-Profit,Medium,4,Medium,1 Percent to 4 Percent,2,Delayed,44,421,218,,,96
300005,LAKES REGION GENERAL HOSPITAL,80 HIGHLAND ST,LACONIA,NH,3246,"BELKNAP COUNTY, NH",Non-Profit,Medium,2,Medium,1 Percent to 4 Percent,1,Some Delay,35,282,159,70,11,59
300011,ST JOSEPH HOSPITAL,172 KINSLEY ST,NASHUA,NH,3060,"HILLSBOROUGH COUNTY, NH",Non-Profit,Medium,5,Medium,1 Percent to 4 Percent,1,Some Delay,26,394,171,43,11,54
300012,ELLIOT HOSPITAL,1 ELLIOT WAY,MANCHESTER,NH,3103,"HILLSBOROUGH COUNTY, NH",Non-Profit,High,4,High,1 Percent to 4 Percent,4,Some Delay,38,328,219,29,10,62
300014,FRISBIE MEMORIAL HOSPITAL,11 WHITEHALL ROAD,ROCHESTER,NH,3867,"STRAFFORD COUNTY, NH",Non-Profit,Medium,5,Medium,1 Percent to 4 Percent,1,Some Delay,21,287,115,,10,55
300017,PARKLAND MEDICAL CENTER,1 PARKLAND DRIVE,DERRY,NH,3038,"ROCKINGHAM COUNTY, NH",For-Profit,Medium,3,Medium,Zero Percent,0,No Delay,8,231,144,77,,28
300018,WENTWORTH-DOUGLASS HOSPITAL,789 CENTRAL AVE,DOVER,NH,3820,"STRAFFORD COUNTY, NH",Non-Profit,Medium,4,Medium,1 Percent to 4 Percent,2,Delayed,46,309,187,76,7,58
300019,CHESHIRE MEDICAL CENTER,580 COURT STREET,KEENE,NH,3431,"CHESHIRE COUNTY, NH",Non-Profit,Medium,4,Medium,1 Percent to 4 Percent,3,Some Delay,33,406,200,73,9,62
300020,SOUTHERN NH MEDICAL CENTER,8 PROSPECT STREET,NASHUA,NH,3060,"HILLSBOROUGH COUNTY, NH",Non-Profit,High,4,High,1 Percent to 4 Percent,1,Some Delay,34,276,159,88,,71
300023,EXETER HOSPITAL INC,5 ALUMNI DRIVE,EXETER,NH,3833,"ROCKINGHAM COUNTY, NH",Non-Profit,Medium,4,Medium,1 Percent to 4 Percent,1,Severe Delay,65,257,139,39,8,50
300029,PORTSMOUTH REGIONAL HOSPITAL,333 BORTHWICK AVE,PORTSMOUTH,NH,3801,"ROCKINGHAM COUNTY, NH",For-Profit,Medium,3,Medium,Zero Percent,0,No Delay,8,217,131,,,23
300034,CATHOLIC MEDICAL CENTER,100 MCGREGOR STREET,MANCHESTER,NH,3102,"HILLSBOROUGH COUNTY, NH",Non-Profit,Medium,5,Medium,1 Percent to 4 Percent,2,Delayed,45,382,203,94,,49
301300,UPPER CONNECTICUT VALLEY HOSPITAL,181 CORLISS LANE,COLEBROOK,NH,3576,"COOS COUNTY, NH",Non-Profit,Low,3,Low,Zero Percent,0,No Delay,18,227,99,,9,55
